[2024-12-23T10:24:40.044+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: movie_etl_workflow.fetch_rating_data manual__2024-12-23T10:19:17.253045+00:00 [queued]>
[2024-12-23T10:24:40.058+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: movie_etl_workflow.fetch_rating_data manual__2024-12-23T10:19:17.253045+00:00 [queued]>
[2024-12-23T10:24:40.058+0000] {taskinstance.py:1361} INFO - Starting attempt 2 of 2
[2024-12-23T10:24:40.073+0000] {taskinstance.py:1382} INFO - Executing <Task(BashOperator): fetch_rating_data> on 2024-12-23 10:19:17.253045+00:00
[2024-12-23T10:24:40.077+0000] {standard_task_runner.py:57} INFO - Started process 123 to run task
[2024-12-23T10:24:40.082+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'movie_etl_workflow', 'fetch_rating_data', 'manual__2024-12-23T10:19:17.253045+00:00', '--job-id', '72', '--raw', '--subdir', 'DAGS_FOLDER/movie_data_workflow.py', '--cfg-path', '/tmp/tmpbujhn892']
[2024-12-23T10:24:40.083+0000] {standard_task_runner.py:85} INFO - Job 72: Subtask fetch_rating_data
[2024-12-23T10:24:40.103+0000] {warnings.py:109} WARNING - /home/***/.local/lib/python3.8/site-packages/***/settings.py:195: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  SQL_ALCHEMY_CONN = conf.get("database", "SQL_ALCHEMY_CONN")

[2024-12-23T10:24:40.154+0000] {task_command.py:415} INFO - Running <TaskInstance: movie_etl_workflow.fetch_rating_data manual__2024-12-23T10:19:17.253045+00:00 [running]> on host 706f06857b2f
[2024-12-23T10:24:40.244+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='diinguyen' AIRFLOW_CTX_DAG_ID='movie_etl_workflow' AIRFLOW_CTX_TASK_ID='fetch_rating_data' AIRFLOW_CTX_EXECUTION_DATE='2024-12-23T10:19:17.253045+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-12-23T10:19:17.253045+00:00'
[2024-12-23T10:24:40.246+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2024-12-23T10:24:40.247+0000] {subprocess.py:75} INFO - Running command: ['/bin/bash', '-c', 'python3 /opt/***/DE_project/ETL/extract/API_rating_Themoviedb.py']
[2024-12-23T10:28:00.827+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 24021, page 1, number of reviews: 1
[2024-12-23T10:28:00.828+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 4247, page 1, number of reviews: 2
[2024-12-23T10:28:00.829+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 896151, page 1, number of reviews: 4
[2024-12-23T10:28:00.829+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 856289, page 1, number of reviews: 2
[2024-12-23T10:28:00.830+0000] {subprocess.py:93} INFO - Fetched page 30, number of movies: 20
[2024-12-23T10:28:00.831+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 438148, page 1, number of reviews: 5
[2024-12-23T10:28:00.831+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 302946, page 1, number of reviews: 4
[2024-12-23T10:28:00.832+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 263115, page 1, number of reviews: 12
[2024-12-23T10:28:00.832+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 474350, page 1, number of reviews: 10
[2024-12-23T10:28:00.833+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 336843, page 1, number of reviews: 3
[2024-12-23T10:28:00.834+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 105, page 1, number of reviews: 7
[2024-12-23T10:28:00.834+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 835113, page 1, number of reviews: 2
[2024-12-23T10:28:00.835+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1495, page 1, number of reviews: 2
[2024-12-23T10:28:00.836+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1186532, page 1, number of reviews: 1
[2024-12-23T10:28:00.836+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1573, page 1, number of reviews: 3
[2024-12-23T10:28:00.838+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 968051, page 1, number of reviews: 4
[2024-12-23T10:28:00.838+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 140607, page 1, number of reviews: 8
[2024-12-23T10:28:00.840+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 280, page 1, number of reviews: 6
[2024-12-23T10:28:00.841+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1924, page 1, number of reviews: 4
[2024-12-23T10:28:00.842+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 670292, page 1, number of reviews: 10
[2024-12-23T10:28:00.843+0000] {subprocess.py:93} INFO - Fetched page 31, number of movies: 20
[2024-12-23T10:28:00.844+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 719221, page 1, number of reviews: 7
[2024-12-23T10:28:00.844+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 467244, page 1, number of reviews: 11
[2024-12-23T10:28:00.845+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 2105, page 1, number of reviews: 2
[2024-12-23T10:28:00.846+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 38365, page 1, number of reviews: 1
[2024-12-23T10:28:00.846+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 436270, page 1, number of reviews: 20
[2024-12-23T10:28:00.847+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 436270, page 2, number of reviews: 4
[2024-12-23T10:28:00.848+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 370172, page 1, number of reviews: 8
[2024-12-23T10:28:00.848+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 205596, page 1, number of reviews: 3
[2024-12-23T10:28:00.849+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1581, page 1, number of reviews: 1
[2024-12-23T10:28:00.849+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 820525, page 1, number of reviews: 1
[2024-12-23T10:28:00.850+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 150689, page 1, number of reviews: 8
[2024-12-23T10:28:00.851+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 967847, page 1, number of reviews: 4
[2024-12-23T10:28:00.852+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 141052, page 1, number of reviews: 20
[2024-12-23T10:28:00.853+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 141052, page 2, number of reviews: 10
[2024-12-23T10:28:00.854+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 493922, page 1, number of reviews: 7
[2024-12-23T10:28:00.855+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 969492, page 1, number of reviews: 5
[2024-12-23T10:28:00.856+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 718930, page 1, number of reviews: 10
[2024-12-23T10:28:00.857+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 13313, page 1, number of reviews: 1
[2024-12-23T10:28:00.859+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 4232, page 1, number of reviews: 2
[2024-12-23T10:28:00.860+0000] {subprocess.py:93} INFO - Fetched page 32, number of movies: 20
[2024-12-23T10:28:00.860+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 4232, page 1, number of reviews: 2
[2024-12-23T10:28:00.861+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 398818, page 1, number of reviews: 3
[2024-12-23T10:28:00.861+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 400928, page 1, number of reviews: 5
[2024-12-23T10:28:00.862+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 301528, page 1, number of reviews: 6
[2024-12-23T10:28:00.863+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1059128, page 1, number of reviews: 1
[2024-12-23T10:28:00.864+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 512200, page 1, number of reviews: 5
[2024-12-23T10:28:00.865+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 698508, page 1, number of reviews: 1
[2024-12-23T10:28:00.867+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 497698, page 1, number of reviews: 14
[2024-12-23T10:28:00.868+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 840326, page 1, number of reviews: 8
[2024-12-23T10:28:00.869+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 68718, page 1, number of reviews: 7
[2024-12-23T10:28:00.870+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 11395, page 1, number of reviews: 1
[2024-12-23T10:28:00.871+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 106, page 1, number of reviews: 5
[2024-12-23T10:28:00.872+0000] {subprocess.py:93} INFO - Fetched page 33, number of movies: 20
[2024-12-23T10:28:00.875+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 49444, page 1, number of reviews: 3
[2024-12-23T10:28:00.877+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 335787, page 1, number of reviews: 8
[2024-12-23T10:28:00.879+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 630, page 1, number of reviews: 5
[2024-12-23T10:28:50.875+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 739405, page 1, number of reviews: 5
[2024-12-23T10:28:50.875+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1207898, page 1, number of reviews: 1
[2024-12-23T10:28:50.876+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 748230, page 1, number of reviews: 4
[2024-12-23T10:28:50.876+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 103, page 1, number of reviews: 4
[2024-12-23T10:28:50.876+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 937278, page 1, number of reviews: 6
[2024-12-23T10:28:50.877+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 12155, page 1, number of reviews: 3
[2024-12-23T10:28:50.878+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 8355, page 1, number of reviews: 2
[2024-12-23T10:28:50.878+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 4909, page 1, number of reviews: 2
[2024-12-23T10:28:50.878+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 900667, page 1, number of reviews: 1
[2024-12-23T10:28:50.879+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 869291, page 1, number of reviews: 3
[2024-12-23T10:28:50.879+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 564, page 1, number of reviews: 6
[2024-12-23T10:28:50.879+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 652, page 1, number of reviews: 5
[2024-12-23T10:28:50.880+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 646683, page 1, number of reviews: 3
[2024-12-23T10:28:50.880+0000] {subprocess.py:93} INFO - Fetched page 34, number of movies: 20
[2024-12-23T10:28:50.881+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 14161, page 1, number of reviews: 4
[2024-12-23T10:28:50.881+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 399579, page 1, number of reviews: 10
[2024-12-23T10:28:50.881+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 423108, page 1, number of reviews: 4
[2024-12-23T10:28:50.882+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 614930, page 1, number of reviews: 5
[2024-12-23T10:28:50.882+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 131631, page 1, number of reviews: 3
[2024-12-23T10:28:50.882+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 985939, page 1, number of reviews: 9
[2024-12-23T10:28:50.883+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 545611, page 1, number of reviews: 19
[2024-12-23T10:28:50.883+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 585511, page 1, number of reviews: 4
[2024-12-23T10:28:50.883+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 838209, page 1, number of reviews: 3
[2024-12-23T10:28:50.883+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 102651, page 1, number of reviews: 8
[2024-12-23T10:28:50.884+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 207703, page 1, number of reviews: 8
[2024-12-23T10:28:50.884+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 32657, page 1, number of reviews: 1
[2024-12-23T10:28:50.884+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 16869, page 1, number of reviews: 4
[2024-12-23T10:28:50.885+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 260514, page 1, number of reviews: 6
[2024-12-23T10:28:50.885+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 4951, page 1, number of reviews: 3
[2024-12-23T10:28:50.885+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 73723, page 1, number of reviews: 4
[2024-12-23T10:28:50.886+0000] {subprocess.py:93} INFO - Fetched page 35, number of movies: 20
[2024-12-23T10:28:50.886+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 73723, page 1, number of reviews: 4
[2024-12-23T10:28:50.886+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 51052, page 1, number of reviews: 2
[2024-12-23T10:28:50.886+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1094138, page 1, number of reviews: 3
[2024-12-23T10:28:50.887+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 459151, page 1, number of reviews: 2
[2024-12-23T10:28:50.887+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 311, page 1, number of reviews: 3
[2024-12-23T10:28:50.887+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 101, page 1, number of reviews: 2
[2024-12-23T10:28:50.888+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 408, page 1, number of reviews: 1
[2024-12-23T10:28:50.888+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 955555, page 1, number of reviews: 1
[2024-12-23T10:28:50.889+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 934632, page 1, number of reviews: 5
[2024-12-23T10:28:50.889+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 337401, page 1, number of reviews: 3
[2024-12-23T10:28:50.889+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 346364, page 1, number of reviews: 9
[2024-12-23T10:28:50.890+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 331482, page 1, number of reviews: 7
[2024-12-23T10:28:50.890+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 19913, page 1, number of reviews: 3
[2024-12-23T10:28:50.890+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1885, page 1, number of reviews: 4
[2024-12-23T10:28:50.891+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 932086, page 1, number of reviews: 5
[2024-12-23T10:28:50.891+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 700391, page 1, number of reviews: 7
[2024-12-23T10:28:50.891+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 914215, page 1, number of reviews: 1
[2024-12-23T10:28:50.891+0000] {subprocess.py:93} INFO - Fetched page 36, number of movies: 20
[2024-12-23T10:28:50.892+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 565770, page 1, number of reviews: 8
[2024-12-23T10:28:50.892+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 140300, page 1, number of reviews: 4
[2024-12-23T10:28:50.892+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1182047, page 1, number of reviews: 3
[2024-12-23T10:28:50.893+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 68726, page 1, number of reviews: 8
[2024-12-23T10:28:50.893+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 76203, page 1, number of reviews: 4
[2024-12-23T10:28:50.893+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 536554, page 1, number of reviews: 7
[2024-12-23T10:28:50.893+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 449443, page 1, number of reviews: 4
[2024-12-23T10:28:50.894+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 49046, page 1, number of reviews: 7
[2024-12-23T10:28:50.894+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 254128, page 1, number of reviews: 5
[2024-12-23T10:28:50.894+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 439079, page 1, number of reviews: 7
[2024-12-23T10:28:50.894+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 93456, page 1, number of reviews: 1
[2024-12-23T10:28:50.895+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 640, page 1, number of reviews: 5
[2024-12-23T10:28:50.895+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 695721, page 1, number of reviews: 6
[2024-12-23T10:28:50.895+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 335797, page 1, number of reviews: 3
[2024-12-23T10:28:50.895+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 109418, page 1, number of reviews: 1
[2024-12-23T10:28:50.896+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 10830, page 1, number of reviews: 2
[2024-12-23T10:28:50.896+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 280180, page 1, number of reviews: 6
[2024-12-23T10:28:50.896+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 476669, page 1, number of reviews: 4
[2024-12-23T10:28:50.896+0000] {subprocess.py:93} INFO - Fetched page 37, number of movies: 20
[2024-12-23T10:28:50.897+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 68721, page 1, number of reviews: 12
[2024-12-23T10:28:50.898+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 283995, page 1, number of reviews: 20
[2024-12-23T10:28:50.898+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 283995, page 2, number of reviews: 5
[2024-12-23T10:28:50.899+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1225377, page 1, number of reviews: 2
[2024-12-23T10:28:50.899+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 614479, page 1, number of reviews: 1
[2024-12-23T10:28:50.899+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 8363, page 1, number of reviews: 2
[2024-12-23T10:28:50.906+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 166426, page 1, number of reviews: 5
[2024-12-23T10:28:50.908+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 679, page 1, number of reviews: 14
[2024-12-23T10:28:50.909+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 6479, page 1, number of reviews: 3
[2024-12-23T10:28:50.910+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 807339, page 1, number of reviews: 2
[2024-12-23T10:28:50.910+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 146233, page 1, number of reviews: 8
[2024-12-23T10:28:50.911+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 48650, page 1, number of reviews: 1
[2024-12-23T10:28:50.912+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 75656, page 1, number of reviews: 6
[2024-12-23T10:28:50.912+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 339846, page 1, number of reviews: 5
[2024-12-23T10:28:50.912+0000] {subprocess.py:93} INFO - Fetched page 38, number of movies: 20
[2024-12-23T10:28:50.913+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 38, page 1, number of reviews: 5
[2024-12-23T10:28:50.913+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1124, page 1, number of reviews: 5
[2024-12-23T10:28:50.913+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 984324, page 1, number of reviews: 1
[2024-12-23T10:28:50.914+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 615173, page 1, number of reviews: 2
[2024-12-23T10:28:50.914+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 9820, page 1, number of reviews: 3
[2024-12-23T10:28:50.914+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 359724, page 1, number of reviews: 9
[2024-12-23T10:28:50.915+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 489, page 1, number of reviews: 5
[2024-12-23T10:28:50.915+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 162, page 1, number of reviews: 4
[2024-12-23T10:28:50.915+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 882059, page 1, number of reviews: 3
[2024-12-23T10:28:50.916+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 85, page 1, number of reviews: 5
[2024-12-23T10:28:50.916+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 619979, page 1, number of reviews: 4
[2024-12-23T10:28:50.916+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 262500, page 1, number of reviews: 5
[2024-12-23T10:28:50.917+0000] {subprocess.py:93} INFO - Fetched page 39, number of movies: 20
[2024-12-23T10:28:50.917+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 8920, page 1, number of reviews: 2
[2024-12-23T10:28:50.917+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 345940, page 1, number of reviews: 4
[2024-12-23T10:28:50.918+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 98566, page 1, number of reviews: 3
[2024-12-23T10:28:50.918+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 78, page 1, number of reviews: 10
[2024-12-23T10:28:50.918+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 760104, page 1, number of reviews: 6
[2024-12-23T10:28:50.919+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 297762, page 1, number of reviews: 13
[2024-12-23T10:28:50.919+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 10510, page 1, number of reviews: 1
[2024-12-23T10:28:50.920+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 119450, page 1, number of reviews: 3
[2024-12-23T10:28:50.920+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 840430, page 1, number of reviews: 10
[2024-12-23T10:28:50.920+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 373571, page 1, number of reviews: 10
[2024-12-23T10:28:50.921+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 500664, page 1, number of reviews: 6
[2024-12-23T10:28:50.921+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 270946, page 1, number of reviews: 2
[2024-12-23T10:28:50.922+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 629542, page 1, number of reviews: 5
[2024-12-23T10:28:50.922+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1621, page 1, number of reviews: 4
[2024-12-23T10:28:50.923+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 62835, page 1, number of reviews: 2
[2024-12-23T10:28:50.923+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 101299, page 1, number of reviews: 7
[2024-12-23T10:28:50.924+0000] {subprocess.py:93} INFO - Fetched page 40, number of movies: 20
[2024-12-23T10:28:50.924+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1155089, page 1, number of reviews: 1
[2024-12-23T10:28:50.924+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 753342, page 1, number of reviews: 11
[2024-12-23T10:28:50.925+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 455476, page 1, number of reviews: 1
[2024-12-23T10:28:50.927+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 353486, page 1, number of reviews: 8
[2024-12-23T10:28:50.928+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 110415, page 1, number of reviews: 2
[2024-12-23T10:28:50.928+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 882569, page 1, number of reviews: 8
[2024-12-23T10:28:50.928+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 953, page 1, number of reviews: 2
[2024-12-23T10:28:50.929+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 272, page 1, number of reviews: 8
[2024-12-23T10:28:50.929+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 286217, page 1, number of reviews: 8
[2024-12-23T10:28:50.929+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 13183, page 1, number of reviews: 5
[2024-12-23T10:28:50.930+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 242582, page 1, number of reviews: 6
[2024-12-23T10:28:50.930+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 9021, page 1, number of reviews: 1
[2024-12-23T10:28:50.930+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 62177, page 1, number of reviews: 4
[2024-12-23T10:28:50.931+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 466272, page 1, number of reviews: 13
[2024-12-23T10:28:50.931+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 290098, page 1, number of reviews: 2
[2024-12-23T10:29:50.091+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 18240, page 1, number of reviews: 2
[2024-12-23T10:29:50.093+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 353081, page 1, number of reviews: 7
[2024-12-23T10:29:50.095+0000] {subprocess.py:93} INFO - Fetched page 41, number of movies: 20
[2024-12-23T10:29:50.096+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 950, page 1, number of reviews: 2
[2024-12-23T10:29:50.098+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 294254, page 1, number of reviews: 6
[2024-12-23T10:29:50.099+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 949, page 1, number of reviews: 5
[2024-12-23T10:29:50.101+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 278927, page 1, number of reviews: 6
[2024-12-23T10:29:50.103+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 9495, page 1, number of reviews: 5
[2024-12-23T10:29:50.107+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 508442, page 1, number of reviews: 8
[2024-12-23T10:29:50.109+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 281957, page 1, number of reviews: 10
[2024-12-23T10:29:50.112+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 529203, page 1, number of reviews: 3
[2024-12-23T10:29:50.114+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 338953, page 1, number of reviews: 8
[2024-12-23T10:29:50.117+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1579, page 1, number of reviews: 2
[2024-12-23T10:29:50.119+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1026436, page 1, number of reviews: 2
[2024-12-23T10:29:50.121+0000] {subprocess.py:93} INFO - Fetched page 42, number of movies: 20
[2024-12-23T10:29:50.125+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1026436, page 1, number of reviews: 2
[2024-12-23T10:29:50.127+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 1152624, page 1, number of reviews: 1
[2024-12-23T10:29:50.129+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 337339, page 1, number of reviews: 5
[2024-12-23T10:29:50.130+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 260513, page 1, number of reviews: 4
[2024-12-23T10:29:50.133+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 44896, page 1, number of reviews: 3
[2024-12-23T10:29:50.135+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 884605, page 1, number of reviews: 8
[2024-12-23T10:29:50.137+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 70981, page 1, number of reviews: 7
[2024-12-23T10:29:50.140+0000] {subprocess.py:93} INFO - Fetched reviews for movie ID 635910, page 1, number of reviews: 6
