id,title,release_date,original_language,vote_average,vote_count,popularity,runtime,adult,genres,overview
227359,Force of Execution,2014-02-03,en,4.7,84,10.12,98,False,"Action, Crime","Seagal stars as mob kingpin Mr. Alexander, an old-school boss who rules his criminal empire with both nobility and brutality. For a simple prison hit, he sends his best enforcer and protégé Roman Hurst (Foster). When the hit goes wrong, Hurst is forced to pay the price of his failure: banishment in the city that he almost once ruled. But a war is brewing for the soul of the city between Alexander, a cold-blooded gangster known as 'The Iceman"" (Rhames) and a merciless Mexican cartel. Hurst, with the help of an ex-con restaurant owner (Trejo) who has a few hidden moves of his own, will rediscover his own will to survive the coming conflict and to wreak vengeance on those who have wronged him."
64678,The Art of Getting By,2011-06-17,en,6.573,1288,18.783,83,False,"Drama, Romance","George, a lonely and fatalistic teen who's made it all the way to his senior year without ever having done a real day of work, is befriended by Sally, a popular but complicated girl who recognizes in him a kindred spirit."
14113,Zoom,2006-08-11,en,5.302,602,14.78,88,False,"Family, Comedy, Adventure, Action, Science Fiction","Jack Shepard is an out-of-shape auto shop owner, far removed from the man who once protected the world's freedom. Reluctantly called back into action by the government, Jack is tasked with turning a ragtag group of kids with special powers into a new generation of superheroes to save the world from certain destruction."
377897,Barbie: Spy Squad,2016-01-15,en,7.0,401,18.784,75,False,"Action, Animation, Family","Barbie and her best friends Teresa and Renee transform from hard-working gymnasts to undercover secret agents. When their amazing gymnastics skills catch the eye of a top-secret spy agency, the girls are soon following clues to a gem-stealing cat burglar, using high-tech gadgets, glam disguises and cute robo-pets to save the day."
19286,Leprechaun 3,1995-06-27,en,5.864,317,17.529,94,False,"Comedy, Horror","It was a normal night in Las Vegas, Nevada, all the lights were flashing brightly, until a man with one hand, one eye, and one leg walks into a pawn shop with a statue of a hideous looking Leprechaun. The owner claims it's a good luck charm. The statue also wore a medallion around it's neck. The careless pawn shop owner took off the medallion setting the Leprechaun free..."
11963,Three Days of the Condor,1975-09-24,en,7.287,1157,17.029,117,False,"Thriller, Mystery","A bookish CIA researcher finds all his co-workers dead, and must outwit those responsible until he figures out who he can really trust."
576,The Wild Bunch,1969-06-19,en,7.6,1189,16.855,145,False,Western,"An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them."
479259,Lost Girls & Love Hotels,2020-09-18,en,5.4,181,12.289,97,False,Drama,"Searching for escape in Tokyo's back alleys, a haunted English teacher explores love and lust with a dashing Yakuza, as their tumultuous affair takes her on a journey through the city's dive bars and three-hour love hotels."
41473,Flower & Snake II,2005-05-14,ja,6.4,29,15.149,118,False,"Drama, Thriller, Romance, Horror","The beautiful Shizuko and her husband Toyama Takayoshi have a loving relationship, But Takayoshi is getting older and isn't always able to perform. His primary source of gratification involves observing his wife in sadomasochistic scenarios so he commissions a painter, skilled in the arts of bondage to bring these fantasies to life. Soon, Shiziko becomes a willing and submissive participant in fulfilling the S&M fantasies of not only her husband but a slew of rich lecherous men."
34803,Death at a Funeral,2010-04-15,en,5.839,971,16.78,92,False,Comedy,"Aaron's father's funeral is today at the family home, and everything goes wrong: the funeral home delivers the wrong body, his cousin accidentally drugs her fiancé, and Aaron's successful younger brother, Ryan, flies in from New York, broke but arrogant. To top it all off, a mysterious stranger wants a word with Aaron."
11616,Go for It,1983-02-01,it,6.959,491,12.528,107,False,"Adventure, Action, Comedy","After Doug picks up hitchhiking Rosco with his truck, they are mistaken for two bank robbers by the traffic police. They manage to escape  only to be confused for two secret agents while trying to take a flight at the airport."
778855,Chickenhare and the Hamster of Darkness,2022-02-16,en,7.3,260,13.296,91,False,"Animation, Adventure, Comedy, Family, Fantasy","Young Chickenhare is the adopted son of King Peter, a famous adventurer. Part chicken and part hare, he has a really tough time growing up and disguises himself as a hare to avoid the mockeries of his peers. When the day of the Royal Adventurer Society trials comes, Chickenhare, hampered by his disguise, fails miserably. But he is determined to grab a second chance and find the Scepter of the Hamster of Darkness, before his evil Uncle Lapin. The Scepter will give immense power to its holder. If Lapin gets hold of it, he will be unstoppable. Accompanied by his faithful servant Abe, a sarcastic turtle, and Meg, a martial arts expert skunk, he sets of on an epic and initiatory quest."
11659,The Best of Youth,2003-06-22,it,8.1,532,13.528,367,False,"Drama, History, Romance","After a fateful encounter in the summer of 1966, the lives of two brothers from a middle-class Roman family take different directions, intersecting with some of the most significant events of postwar Italian history in the following decades."
43930,"Tomorrow, When the War Began",2010-08-08,en,6.2,501,16.279,103,False,"Action, Adventure, Drama","Ellie Linton, a teen from an Australian coastal town, leads her friends on an excursion to a camp deep in the woods, dubbed ""Hell."" Upon their return, the youths find that their town has been overrun by an enemy army, and their friends and family have been imprisoned. When the hostile invaders become alerted to their presence, Ellie and her friends band together to escape -- and strike back against -- this mysterious enemy."
41515,Yogi Bear,2010-12-17,en,5.6,874,15.029,80,False,"Comedy, Family, Animation, Adventure","A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo, and Ranger Smith."
80384,Breaking Wind,2012-03-27,en,3.3,208,12.03,83,False,"Comedy, Horror","A comedic spoof based on the worldwide phenomenon ""The Twilight Saga."""
337674,Elle,2016-05-25,fr,6.66,1854,17.282,131,False,"Drama, Thriller","When Michèle, the CEO of a gaming software company, is attacked in her home by an unknown assailant, she refuses to let it alter her precisely ordered life. She manages crises involving family, all the while becoming engaged in a game of cat and mouse with her stalker."
219250,A Certain Magical Index: The Miracle of Endymion,2013-02-23,ja,7.2,60,16.329,90,False,"Animation, Action, Drama, Comedy, Fantasy, Science Fiction","On the day Tōma Kamijō and Index see Academy City's space elevator, Endymion in the distance, they meet a Level 0 girl with an amazing singing voice, Arisa Meigo. As the three enjoy their time together after school, magic-user Stiyl Magnus suddenly attacks them. His target: Arisa. Why would a girl from the science side be targeted by someone from the magic side, Tōma wonders. In the chaos of Stiyl's attack, he tells Tōma, Index and Arisa that she might cause a war between the magic side and the science side."
823766,The Wonder,2022-11-02,en,6.6,814,13.8,108,False,"Drama, Mystery","Haunted by her past, a nurse travels from England to a remote Irish village in 1862 to investigate a young girl's supposedly miraculous fast."
84488,Cleopatra: Queen of Sex,1970-09-15,ja,5.6,41,14.006,113,False,"Animation, Comedy, Science Fiction","Three people from the future, who travel spiritually to the era of the Egyptian queen Cleopatra VII Philopator and her Roman lovers Julius Caesar and Mark Antony, become their closest friends as they try to unravel the nature of the plan developed in their own time by a sinister enemy."
11508,Addams Family Reunion,1998-12-24,en,4.8,274,13.526,91,False,"Comedy, Horror, Fantasy, Family, TV Movie","The Addams Family goes on a search for their relatives. Gomez and Morticia are horrified to discover that Grandpa and Grandma Addams have a disease that is slowly turning them ""normal"". The only chance they have of a cure is to find a family member hoping that they know a home remedy."
8346,My Big Fat Greek Wedding,2002-04-19,en,6.5,2114,13.526,95,False,"Comedy, Drama, Romance",A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.
33408,The Crush,1993-04-02,en,6.6,499,15.275,89,False,"Thriller, Drama",A precocious and obsessive teenager develops a crush on a naive writer with harrowing consequences.
169209,Empire State,2013-09-03,en,5.384,682,15.778,94,False,"Action, Drama","After failing to get into the police academy, Chris Potamitis settles for a security guard job with an armoured truck company. After he makes the mistake of mentioning the company's lax security to his best friend, He's unwittingly drawn into an elaborate scheme to rob the abundant amounts of cash being stored on their premises—resulting in the largest cash heist in U.S.history."
1234783,Nahir,2024-05-22,es,4.381,109,14.366,108,False,"Crime, Drama, Thriller","One of the most controversial cases in recent years in Argentina, this movie is based on the true story of Nahir Galarza and the murder of her boyfriend that rocked the country. The youngest woman to be convicted and sentenced to life in prison in Argentina, but questions still remain- was this a crime of passion, or is the truth still yet to be fully discovered?"
1190695,the Occasion,2024-12-24,en,0.0,0,23.563,242,False,"Drama, Comedy, Fantasy","Jack Jarlsberg is a guest to one of the most awkward dinner parties of his life. Invited by his mute friend Boots, Jack explores the stranger parts of the apartment with emphatic glee. Peter Alfred Runsible, the uninvited guest, is on a quest to retrieve all of his belongings after a frustrating breakup with the long standing tenant Shelby Denehee. Her girlfriend Bonnie Watt has made a feast for the eyes and guts of all these broken people. Boots, quiet for his own reasons, takes notes on every little thing that could unlock the mysteries of the Apartment. Shelby would love more than anything for everyone to leave. Together they take an anxiety ridden journey into the human psyche thru bread crumbs, peanuts, and otherworldly delights."
238751,Best of the Best,1989-11-10,en,6.483,298,13.025,97,False,"Action, Drama",A team from the United States is going to compete against Korea in a Tae Kwon Do tournament. The team consists of fighters from all over the country--can they overcome their rivalry and work together to win?
11472,Nine Months,1995-07-12,en,5.7,641,13.275,103,False,"Romance, Comedy","When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse."
923579,Cats in the Museum,2023-03-23,ru,6.7,50,17.304,80,False,"Animation, Comedy, Family, Fantasy",A cartoon about the famous four-legged inhabitants of the St. Petersburg Winter Palace - museum cats that protect the territory of the State Hermitage from rats and mice.
7520,Cocktail,1988-07-29,en,6.104,1451,16.274,104,False,"Romance, Drama, Comedy","After being discharged from the Army, Brian Flanagan moves back to Queens and takes a job in a bar run by Doug Coughlin, who teaches Brian the fine art of bar-tending. Brian quickly becomes a patron favorite with his flashy drink-mixing style, and Brian adopts his mentor's cynical philosophy on life and goes for the money."
46332,Of Gods and Men,2010-09-08,fr,6.672,366,15.276,120,False,"Drama, History","French drama based on the 1996 kidnapping and killing of seven monks in Algeria. A group of Trappist monks reside in the monastery of Tibhirine in Algeria, where they live in harmony with the largely muslim population. When a bloody conflict between Algeria's army and Muslim Jihadi insurgents disrupts the peace, they are forced to consider fleeing the monastery and deserting the villagers they have ministered to. In the face of deadly violence the monks wrestle with their faith and their convictions, eventually deciding to stay and help their neighbours keep the army and the insurgents at bay."
8838,Mercury Rising,1998-04-03,en,6.272,1518,19.775,111,False,"Action, Crime, Drama, Thriller","Renegade FBI agent Art Jeffries protects a nine-year-old autistic boy who has cracked the government's new ""unbreakable"" code."
2176,The Glass House,2001-09-14,en,5.9,970,16.275,107,False,"Drama, Thriller","When Ruby and Rhett's parents are killed in a car accident, their carefree teenage lives are suddenly shattered. Moving to an incredible house in Malibu with the Glasses', old friends of the family, seems to be the beginning of a new life for them."
1241436,Warfare,,en,0.0,0,10.093,0,False,"Action, War",A platoon of American Navy SEALs in the home of an Iraqi family overwatches the movement of US forces through insurgent territory.
1086495,Taklee Genesis,2024-09-12,th,7.5,4,15.336,146,False,"Adventure, Science Fiction, Action, Fantasy","A time-travel adventure that takes place during the Cold War when a US military base in Thailand was testing the Taklee Genesis, a warp-speed teleporter even though it had not yet been fully developed. After the war, the Taklee Genesis was left behind in Thailand and was being illegally used by someone."
7095,Jack,1996-08-09,en,6.3,1254,16.523,113,False,"Comedy, Family, Drama","Jack Powell suffers from an affliction that makes him grow four times faster than normal, so the 10 year old boy looks like a 40 year old man. After years of being tutored at home, Jack convinces his overprotective parents to send him to public school. The children don't know what to make of Jack, but with the help of his fifth-grade teacher, he makes an effort to win them over."
37211,Scooby-Doo! and the Reluctant Werewolf,1988-11-13,en,7.3,313,14.273,92,False,"Animation, Family, TV Movie, Mystery, Comedy","Shaggy is turned into a werewolf, and it's up to Scooby, Scrappy and Shaggy's girlfriend to help him win a race against other monsters, and become human again."
469877,Picture of Beauty,2017-03-14,en,4.4,48,15.718,70,False,"Drama, Romance","In an early 20th century village, a painter with an unusual commission finds two pretty girls two model for him. The girls slowly come of age while exploring their sexuality and finding liberation in a repressed society."
1102353,Mechanic Rocky,2024-11-22,te,0.0,0,16.814,0,False,,"Rakesh, a happy-go-lucky young mechanic, must take on the ruthless land grabber Rankireddy to save his beloved ancestral car garage, uncovering unexpected truths."
150202,The Haunting in Connecticut 2: Ghosts of Georgia,2013-02-01,en,5.876,508,11.275,101,False,"Horror, Drama, Thriller","A young family moves into a historic home in Georgia, only to learn they are not the house's only inhabitants. Soon they find themselves in the presence of a secret rising from underground and threatening to bring down anyone in its path."
24742,Secret Admirer,1985-06-14,en,6.9,176,14.522,98,False,"Comedy, Romance",An anonymous love letter left in Michael Ryan's locker on the last day of school wreaks havoc on his life and the lives of everyone who come in contact with it.
21519,Project A,1983-12-22,cn,7.175,467,17.772,104,False,"Comedy, Action, Adventure","In late 19th Century Hong Kong the British may rule the land, but the pirates rule the waters. One Coast Guard officer is Dragon Ma, who is determined that his beloved Coast Guard will not be made a fool of."
21519,Project A,1983-12-22,cn,7.175,467,17.772,104,False,"Comedy, Action, Adventure","In late 19th Century Hong Kong the British may rule the land, but the pirates rule the waters. One Coast Guard officer is Dragon Ma, who is determined that his beloved Coast Guard will not be made a fool of."
76025,Shame,2011-10-02,en,6.937,3148,20.525,102,False,Drama,"Brandon, a thirty-something man living in New York, eludes intimacy with women but feeds his deepest desires with a compulsive addiction to sex. When his younger sister temporarily moves into his apartment, stirring up bitter memories of their shared painful past, Brandon's life, like his fragile mind, gets out of control."
612706,Work It,2020-08-07,en,7.6,1158,16.783,93,False,"Comedy, Music",A brilliant but clumsy high school senior vows to get into her late father's alma mater by transforming herself and a misfit squad into dance champions.
13358,A Dennis the Menace Christmas,2007-11-13,en,5.4,96,17.654,83,False,"Comedy, Family, Fantasy","A Dennis The Menace version of A Christmas Carol where Mr. Wilson plays his own version of Scrooge. While Dennis has problems of his own with the neighborhood bully, he does his best to try and give Mr. Wilson the Christmas Spirit. Dennis causes his usual damage and Mr. Wilson ends up breaking Dennis' spirit. An Angel of Christmas Past Present and Future steps in to help save Christmas for the Mitchells, the Wilsons, and everyone else."
995749,"Bonnard, Pierre and Marthe",2024-01-10,fr,6.2,43,11.617,122,False,"History, Romance","When French painter Pierre Bonnard met Marthe de Méligny, he didn’t know this self-proclaimed aristocrat would become the cornerstone of his life and work. From this moment, she became more than just a muse for the “painter of happiness”, appearing in more than a third of his work. Together, they reached their artistic fulfillment thanks to a colourful love, different from the standards of their time, nurturing the great mystery around their relationship. Based on a true story."
30974,High Lane,2009-06-24,fr,6.062,406,12.273,90,False,"Action, Thriller, Horror","A group of friends on a climbing vacation ignore warnings that the mountains are closed and start their ascent anyway. Collapsing bridges, bear traps and other dangers threaten to splinter the group… when the real hell begins and an unseen villain begins picking them off one by one."
46918,Floating Weeds,1959-11-17,ja,7.456,183,11.272,115,False,Drama,"When a theater troupe's master visits his old flame, he unintentionally sets off a chain of unexpected events with devastating consequences. A remake of Ozu's own silent film The Story of Floating Weeds (1934)."
80271,LOL,2012-02-10,en,6.1,2667,14.024,97,False,"Drama, Comedy, Romance","In a world connected by YouTube, iTunes, and Facebook, Lola and her friends navigate the peer pressures of high school romance and friendship while dodging their sometimes overbearing and confused parents. When Lola's mom, Anne, ""accidentally"" reads her teenage daughter's racy journal, she realizes just how wide their communication gap has grown."
268690,Legend Quest: The Legend of the Guanajuato Mummies,2014-10-30,es,8.0,143,14.775,84,False,"Animation, Horror, Adventure, Comedy, Family","Three friends confront a horde of mummies, who have inexplicably awakened, and try to rescue their pal, not realizing they have fallen into a trap."
9666,Ju-on: The Grudge 2,2003-08-15,ja,6.4,328,13.772,92,False,"Horror, Thriller","When the cast and crew of a paranormal TV reality program decide to shoot in the house of the original Saeki hauntings, a series of strange events unfold at the location."
11916,Two Mules for Sister Sara,1970-03-02,en,6.9,576,15.271,114,False,Western,"When a wandering mercenary named Hogan rescues a nun called Sister Sara from the unwanted attentions of a band of rogues on the Mexican plains, he has no idea what he has let himself in for. Their chance encounter results in the blowing up of a train and a French garrison, as well as igniting a spark between them that survives a shocking discovery."
456611,Lupin the Third: Goemon's Blood Spray,2017-02-04,ja,7.8,157,14.775,54,False,"Animation, Action, Crime, Drama","A yakuza boss hires Goemon Ishikawa, a modern day samurai, to protect him aboard his cruise ship casino. Everything goes sideways when the famous thief, Lupin the Third, tries to rob the vessel. Lupin's being hunted by a powerful and mysterious man: the so called “Ghost of Bermuda.” With Goemon's employer dead in the ensuing chaos, his honor is at stake, and the only way to preserve it is with blood. But this opponent is like no other, and to make things right, Goemon may need to sharpen not only his sword, but himself as well!"
2269,Day Watch,2006-01-01,ru,6.1,523,15.27,145,False,"Fantasy, Action, Adventure, Horror, Thriller","A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event."
14872,The Cutting Edge: Going for the Gold,2006-02-07,en,6.6,153,12.52,98,False,"Romance, Drama",Two ice skaters develop a love-hate relationship while dreaming of Olympic glory.
974663,200% Wolf,2024-07-04,en,5.1,10,13.184,98,False,"Animation, Adventure, Fantasy, Family","When Freddy Lupin's wayward wish transforms him into a werewolf and deposits a mischievous moon sprite on Earth, Freddy must restore the cosmic order before the earth and moon collide."
27310,The Marine 2,2009-12-29,en,5.9,206,12.77,95,False,Action,Rebels seize control of the hotel where a Marine sniper and his wife are staying. Can he save the day?
384527,Dolce... calda Lisa,1980-03-28,it,4.8,8,16.258,84,False,Drama,"80's Italian sleaze with the luscious Claudia Rocchi, Italian porno regular Guia Lauri Filzi, and softcore actress Annj Goren.  The film is about Lisa, a young pretty wife stuck with an older husband who cannot satisfy her sexually nor in other ways.  She becomes bored with her everyday life and cheats on her husband sleeping with another older man.  Still not satisfied she hooks up with a rich man (Enzo Fisichella) who introduces her to a young stud (Mario Cutini) and his two lesbian playmates (Guia Lauri Filzi and Annj Goren). At the party Lisa is taken by the young man while the others watch. This seems to do the trick for Lisa. Her curiosity for the young man deepens and she wants to see him again. However, it turns out that he is a very rude partner instead of the gentle lover that she wanted.  Shot in Rome, Italy."
4566,Michael Clayton,2007-09-28,en,6.777,1725,18.769,119,False,"Drama, Thriller, Crime","A law firm brings in its ""fixer"" to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit."
16643,Life or Something Like It,2002-04-24,en,5.676,493,14.518,103,False,"Comedy, Drama, Romance","A reporter Lanie Kerrigan interviews a psychic homeless man for a fluff piece about a football game's score. Instead he tells her that her life has no meaning and is going to end in just a few days, which sparks her to action, trying to change the pattern of her life..."
666,Central Station,1998-11-20,pt,8.1,899,11.018,110,False,Drama,"An emotional journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew."
179144,The Great Beauty,2013-05-21,it,7.51,3082,11.27,142,False,Drama,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty."
11892,Murder by Numbers,2002-04-19,en,6.1,1017,16.018,120,False,"Crime, Drama, Thriller","Tenacious homicide detective Cassie Mayweather and her still-green partner are working a murder case, attempting to profile two malevolently brilliant young men: cold, calculating killers whose dark secrets might explain their crimes."
11842,Red Sun,1971-09-15,fr,6.931,259,23.492,114,False,Western,"In 1870, Japanese ambassador Sakaguchi and his entourage travel by train to Washington to deliver a valuable sword to the President of the United States, a gift from the Emperor of Japan. On board the same train are two robbers, Link and Gauche, ready to make their move…"
21799,Cutting Class,1989-04-24,en,5.0,105,10.767,91,False,"Horror, Comedy, Crime, Mystery","High school student Paula Carson's affections are being sought after by two of her classmates: Dwight, the ""bad boy"", and Brian, a disturbed young man who has just been released from a mental hospital where he was committed following the suspicious death of his father. Soon after being released, more murders start happening. Is Brian back to his old tricks, or is Dwight just trying to eliminate the competition?"
1223799,The Corpse Washer,2024-02-22,id,6.9,14,19.501,107,False,"Horror, Drama, Thriller","Lela, a mortician, finds something odd about the body of her mother who died suddenly. Trapped in sacred tension and a tense horror journey, Lela discovers another oddity in the body of the corpse she was bathing."
20178,World's Greatest Dad,2009-08-20,en,6.6,590,10.064,99,False,"Comedy, Romance, Drama","In the wake of a freak accident, Lance suffers the worst tragedy and the greatest opportunity of his life. He is suddenly faced with the possibility of fame, fortune and popularity, if he can only live with the knowledge of how he got there."
1134682,Dominion of Darkness,2024-10-03,id,5.1,4,14.129,96,False,"Horror, Thriller","After losing his mother and sister, Thomas plans to resign as a priest but is tasked with assisting exorcist Rendra. Together, they confront demons possessing Kayla, his late sister's friend, while her mother Maya battles a haunting past."
866669,Sister Swap: Christmas in the City,2021-12-12,en,6.0,21,15.663,84,False,"TV Movie, Comedy, Romance","Jennifer and Meg Swift are two sisters who are very close despite living far apart. Jennifer is in Salt Lake City, running a successful restaurant she started with her late husband and raising her teenaged son Simon, Meg stayed in their hometown of Hazelwood, helping their parents run the local bakery."
1136690,Love Lies,2024-08-23,cn,0.0,0,16.427,116,False,"Romance, Comedy","""Love, once believed, is real."" Despite being swindled out of a large sum of money, the well-known gynecologist Yu still insisted that she was in love. Yu, who had been widowed for several years, met Joe, who was disguised as a middle-aged French petroleum engineer and widower, on a dating app, not knowing that he was part of an online scam group. Not only was Yu immersed in the online romance, but Joe also found pleasure and satisfaction in creating romantic experiences for Yu. Two initially unlikable people gradually changed through this online romance that began with deception."
458737,First Reformed,2018-05-18,en,7.0,1321,15.522,113,False,Drama,A pastor of a small church in upstate New York starts to spiral out of control after a soul-shaking encounter with an unstable environmental activist and his pregnant wife.
14979,Thick as Thieves,2009-01-09,en,5.969,784,13.36,104,False,"Action, Thriller, Crime",A master thief recruits a notorious thief to help him steal two famous Faberge eggs from an impenetrable vault in an effort to pull off one final job and repay his debt to the Russian mob.
95610,Bridget Jones's Baby,2016-09-14,en,6.4,2882,16.019,123,False,"Drama, Comedy, Romance","After breaking up with Mark Darcy five years earlier, Bridget Jones' happily-ever-after hasn't quite gone according to plan. Fortysomething and single again, she decides to focus on her job as top news producer and surround herself with old friends and new. For once, Bridget has everything completely under control. Then her love life takes a turn - while a weekend away at a music festival, she meets a dashing American named Jack, who is everything Mark is not, and spends a night with him. A week later, she runs into newly-separated Mark, and has a one-night dalliance. In an unlikely twist, she finds herself pregnant, but with one hitch - she's not sure of the identity of her baby's father - Mark or Jack."
13761,Pocahontas II: Journey to a New World,1998-08-04,en,5.5,1336,12.261,72,False,"Animation, Family, Adventure, Romance","When news of John Smith's death reaches America, Pocahontas is devastated. She sets off to London with John Rolfe, to meet with the King of England on a diplomatic mission: to create peace and respect between the two great lands. However, Governor Ratcliffe is still around; he wants to return to Jamestown and take over. He will stop at nothing to discredit the young princess."
1220441,GREAT PRETENDER razbliuto,2024-01-09,ja,6.9,12,16.43,89,False,"Animation, Crime, Action","Presumed dead, master con artist and recovering amnesiac Dorothy is discovered by Shanghai Longu-bang, a mob who wants payback for her conning them. With no memories and nowhere to go, she must rely on a local crime underboss to elude Taipei's criminal underworld all while tracking down leads to her mysterious past."
452068,Drone,2017-05-26,en,5.3,258,13.52,91,False,Thriller,Ideologies collide with fatal results when a military drone contractor meets an enigmatic Pakistani businessman.
1957,Enough,2002-05-21,en,6.7,1139,21.015,114,False,"Drama, Thriller","Working-class waitress Slim thought she was entering a life of domestic bliss when she married Mitch, the man of her dreams. After the arrival of their first child, her picture perfect life is shattered when she discovers Mitch's hidden possessive dark side, a controlling and abusive alter ego that can turn trust, love and tranquility into terror. Terrified for her child's safety, Slim flees with her daughter. Relentless in his pursuit and enlisting the aid of lethal henchmen, Mitch continually stalks the prey that was once his family."
538235,Beautiful Vampire,2018-07-13,ko,7.0,79,16.141,72,False,"Romance, Fantasy, Drama",The beautiful 500-year-old vampire who lived a quiet life running a dressing room in a secluded alley. There has come a fatal crisis to her. The smell of the boy who likes her constantly stimulates her vampire instinct which has been suppressed for a while
40751,Ashes of Time,1994-09-17,cn,7.1,332,17.263,100,False,"Drama, Action","Ouyang Feng is a heartbroken and cynical man who spends his days in the desert, connecting expert swordsmen with those seeking revenge and willing to pay for it. Throughout five seasons in exile, Ouyang spins tales of his clients' unrequited loves and unusual acts of bravery."
204436,Jack and the Cuckoo-Clock Heart,2014-02-05,fr,7.215,708,11.267,94,False,"Animation, Romance, Adventure, Drama, Fantasy","In Scotland 1874, Jack is born on the coldest day ever. Because of the extreme cold, his heart stops beating. The responsible midwife in Edinburgh finds a way to save him by replacing his heart with a clock. So he lives and remains under the midwife's protective care. But he must not get angry or excited because that endangers his life by causing his clock to stop working. Worse than that, when he grows up, he has to face the fact he cannot fall in love because that too could stop his delicate heart."
11950,Cannonball Run II,1984-06-29,en,5.363,315,16.513,108,False,"Action, Comedy","When a wealthy sheikh puts up $1 million in prize money for a cross-country car race, there is one person crazy enough to hit the road hard with wheels spinning fast. Legendary driver J.J. McClure enters the competition along with his friend Victor and together they set off across the American landscape in a madcap action-adventure destined to test their wits and automobile skills."
8849,Alfie,2004-10-22,en,5.8,801,19.014,106,False,"Comedy, Drama, Romance",A tale of a philosophical womanizer who is forced to question his seemingly carefree existence.
56903,Three Steps Over Heaven,2004-03-12,it,5.739,686,15.764,101,False,"Drama, Romance",A bad boy and a socialite girl hook-up.
9298,Ali G Indahouse,2002-03-21,en,6.1,1362,14.014,85,False,Comedy,"Ali G unwittingly becomes a pawn in the evil Chancellor's plot to overthrow the Prime Minister of Great Britain. However, instead of bringing the Prime Minister down, Ali is embraced by the nation as the voice of youth and 'realness', making the Prime Minister and his government more popular than ever."
889,The Flintstones in Viva Rock Vegas,2000-04-28,en,4.8,750,14.263,90,False,"Comedy, Family, Romance","The Flintstones are at it again. The Flintstones and the Rubbles head for Rock Vegas with Fred hoping to court the lovely Wilma. Nothing will stand in the way of love, except for the conniving Chip Rockefeller who is the playboy born in Baysville but who has made it in the cutthroat town of Rock Vegas. Will Fred win Wilma's love?"
10381,Plunkett & MacLeane,1999-01-22,en,6.063,135,11.763,93,False,"Action, Comedy, Drama","Will Plunkett and Captain James Macleane, two men from different ends of the social spectrum in 18th-century England, enter a gentlemen's agreement: They decide to rid the aristocrats of their belongings. With Plunkett's criminal know-how and Macleane's social connections, they team up to be soon known as ""The Gentlemen Highwaymen"". But when one day these gentlemen hold up Lord Chief Justice Gibson's coach, Macleane instantly falls in love with his beautiful and cunning niece, Lady Rebecca Gibson. Unfortunately, Thief Taker General Chance, who also is quite fond of Rebecca, is getting closer and closer to getting both."
30943,The Deep End of the Ocean,1999-03-12,en,6.5,466,17.012,106,False,"Drama, Mystery","A three-year-old boy disappears during his mother's high school reunion. Nine years later, by chance, he turns up in the town in which the family has just relocated."
262391,Serial (Bad) Weddings,2014-04-16,fr,6.672,3383,20.265,94,False,Comedy,A catholic French couple sees their life upside down when their four daughters get married to men of different religion and origins.
2266,Paris Je T'aime,2006-06-21,fr,6.762,752,18.762,120,False,"Drama, Romance","Olivier Assayas, Gus Van Sant, Wes Craven and Alfonso Cuaron are among the 20 distinguished directors who contribute to this collection of 18 stories, each exploring a different aspect of Parisian life. The colourful characters in this drama include a pair of mimes, a husband trying to chose between his wife and his lover, and a married man who turns to a prostitute for advice."
219572,Police Story: Lockdown,2013-12-24,zh,6.196,365,14.764,110,False,"Action, Crime, Drama","A man looking for the release of a long-time prisoner takes a police officer, his daughter, and a group of strangers hostage."
25566,Ragtime,1981-11-20,en,7.012,161,11.511,155,False,"Drama, History","A young black pianist becomes embroiled in the lives of an upper-class white family set among the racial tensions, infidelity, violence, and other nostalgic events in early 1900s New York City."
1123,Catch a Fire,2006-10-27,en,6.21,126,13.262,101,False,"Action, Drama, Thriller","The true story of anti-apartheid activists in South Africa, and particularly the life of Patrick Chamusso, a timid foreman at Secunda CTL, the largest synthetic fuel plant in the world. Patrick is wrongly accused, imprisoned and tortured for an attempt to bomb the plant, with the injustice transforming the apolitical worker into a radicalised insurgent, who then carries out his own successful sabotage mission."
111473,The Invisible Woman,2013-12-25,en,5.913,195,16.763,111,False,"Drama, History, Romance","In 1857, at the height of his fame and fortune, novelist and social critic Charles Dickens meets and falls in love with teenage stage actress Nelly Ternan. As she becomes the focus of his heart and mind, as well as his muse, painful secrecy is the price both must pay."
449574,Godzilla: Planet of the Monsters,2017-11-17,ja,6.3,494,14.015,89,False,"Animation, Action, Science Fiction","A desperate group of refugees attempts to recolonize Earth 20,000 years after Godzilla took over. But one young man wants revenge above all else."
